17	29.7825
17.1	29.885
17.2	29.9775
17.3	30.07
17.4	30.165
17.5	30.26
17.6	30.345
17.7	30.43
17.8	30.49905
17.9	30.5681
18	30.64025
18.1	30.71275
18.2	30.774
18.3	30.834
18.4	30.894
18.5	30.954
18.6	31.0095
18.7	31.0645
18.8	31.11725
18.9	31.16975
19	31.22474
19.1	31.28
19.2	31.3375
19.3	31.395
19.4	31.4475
19.5	31.5
19.6	31.56053
19.7	31.62
19.8	31.67
19.9	31.721
20	31.781
20.1	31.8405
20.2	31.8955
20.3	31.94975
20.4	31.99725
20.5	32.0445
20.6	32.0895
20.7	32.13375
20.8	32.17125
20.9	32.20714
21	32.22857
21.1	32.25
21.2	32.2675
21.3	32.285
21.4	32.3
21.5	32.315
21.6	32.3275
21.7	32.34
21.8	32.3525
21.9	32.365
22	32.38
22.1	32.395
22.2	32.4075
22.3	32.42
22.4	32.32952
22.5	28.75326
22.4	27.84022
22.3	26.923
22.2	26.003
22.1	25.083
22	24.06294
21.9	22.97618
21.8	21.88941
21.7	20.78694
21.6	19.62167
21.5	18.45639
21.4	17.29111
21.3	16.17583
21.2	15.09389
21.1	14.01194
21	12.93
20.9	11.88417
20.8	10.83833
20.7	9.7925
20.6	8.785
20.5	7.835
20.4	6.885
20.3	5.93855
20.2	5.02403
20.1	4.10952
20	3.195
19.9	2.37536
19.8	1.55571
19.7	0.7612
19.6	0.0672
19.5	-0.6268
19.4	-1.27783
19.3	-1.91043
19.2	-2.493
19.1	-3.0005
19	-3.44735
18.9	-3.80324
18.8	-4.0675
18.7	-4.27967
18.6	-4.37633
18.5	-4.433
18.4	-4.46
18.3	-4.46
18.2	-4.468
18.1	-4.48406
18	-4.52469
17.9	-4.55971
17.8	-4.58912
17.7	-4.63278
17.6	-4.68
17.5	-4.75368
17.4	-4.82725
17.3	-4.89975
17.2	-4.97238
17.1	-5.04619
17	-5.12
16.9	-5.21286
16.8	-5.30571
16.7	-5.3825
16.6	-5.4575
16.5	-5.52932
16.4	-5.59977
16.3	-5.66909
16.2	-5.73727
16.1	-5.80357
16	-5.86548
15.9	-5.92864
15.8	-5.99682
15.7	-6.065
15.6	-6.13318
15.5	-6.20136
15.4	-6.279
15.3	-6.359
15.2	-6.42833
15.1	-6.495
15	-6.557
14.9	-6.617
14.8	-6.67921
14.7	-6.74237
14.6	-6.801
14.5	-6.8585
14.4	-6.912
14.3	-6.9645
14.2	-7.01711
14.1	-7.06974
14	-7.11763
13.9	-7.165
13.8	-7.22026
13.7	-7.27395
13.6	-7.31342
13.5	-7.354
13.4	-7.399
13.3	-7.4445
13.2	-7.492
13.1	-7.538
13	-7.578
12.9	-7.61684
12.8	-7.65105
12.7	-7.68786
12.6	-7.73071
12.5	-7.7725
12.4	-7.81
12.3	-7.847
12.2	-7.882
12.1	-7.9195
12	-7.967
11.9	-8.0131
11.8	-8.05357
11.7	-8.09425
11.6	-8.13675
11.5	-8.17975
11.4	-8.22725
11.3	-8.27325
11.2	-8.30575
11.1	-8.3395
11	-8.3845
10.9	-8.4275
10.8	-8.4525
10.7	-8.47925
10.6	-8.52175
10.5	-8.56475
10.4	-8.61225
10.3	-8.66
10.2	-8.71
10.1	-8.7581
10	-8.78905
9.9	-8.82
9.8	-8.875
9.7	-8.93
9.6	-8.96
9.5	-8.99
9.4	-9.0275
9.3	-9.065
9.2	-9.0975
9.1	-9.13
9	-9.1825
8.9	-9.235
8.8	-9.2775
8.7	-9.32
8.6	-9.3525
8.5	-9.385
8.4	-9.425
8.3	-9.465
8.2	-9.49921
8.1	-9.5335
8	-9.5685
7.9	-9.604
7.8	-9.644
7.7	-9.683
7.6	-9.713
7.5	-9.74375
7.4	-9.78125
7.3	-9.8215
7.2	-9.8865
7.1	-9.94875
7	-9.98625
6.9	-10.02125
6.8	-10.03375
6.7	-10.05125
6.6	-10.11375
6.5	-10.17425
6.4	-10.21675
6.3	-10.25575
6.2	-10.26325
6.1	-10.273
6	-10.303
5.9	-10.33725
5.8	-10.40975
5.7	-10.47575
5.6	-10.48325
5.5	-10.4925
5.4	-10.5175
5.3	-10.54725
5.2	-10.61975
5.1	-10.68952
5	-10.73476
4.9	-10.78
4.8	-10.7775
4.7	-10.775
4.6	-10.835
4.5	-10.895
4.4	-10.94237
4.3	-10.9885
4.2	-11.0235
4.1	-11.05475
4	-11.05225
3.9	-11.056
3.8	-11.116
3.7	-11.17525
3.6	-11.22775
3.5	-11.2795
3.4	-11.3245
3.3	-11.36725
3.2	-11.38975
3.1	-11.41475
3	-11.46225
2.9	-11.50947
2.8	-11.55421
2.7	-11.59762
2.6	-11.63571
2.5	-11.6705
2.4	-11.6755
2.3	-11.682
2.2	-11.702
2.1	-11.72725
2	-11.79975
1.9	-11.86975
1.8	-11.91725
1.7	-11.96375
1.6	-12.00125
1.5	-12.03643
1.4	-12.05071
1.3	-12.065
1.2	-12.12289
1.1	-12.17925
1	-12.22175
0.9	-12.261
0.8	-12.271
0.7	-12.2805
0.6	-12.2855
0.5	-12.29775
0.4	-12.37525
0.3	-12.44975
0.2	-12.49725
0.1	-12.54375
0	-12.58125
-0.1	-12.621
-0.2	-12.681
-0.3	-12.743
-0.4	-12.823
-0.5	-12.90125
-0.6	-12.96375
-0.7	-13.02575
-0.8	-13.08325
-0.9	-13.14024
-1	-13.19262
-1.1	-13.245
-1.2	-13.305
-1.3	-13.365
-1.4	-13.42816
-1.5	-13.4905
-1.6	-13.5455
-1.7	-13.6005
-1.8	-13.6555
-1.9	-13.71025
-2	-13.76275
-2.1	-13.8155
-2.2	-13.8705
-2.3	-13.9245
-2.4	-13.9695
-2.5	-14.00725
-2.6	-13.97975
-2.7	-13.95675
-2.8	-13.97425
-2.9	-13.99262
-3	-14.01881
-3.1	-14.045
-3.2	-14.0775
-3.3	-14.11
-3.4	-14.14684
-3.5	-14.19071
-3.6	-14.29786
-3.7	-14.405
-3.8	-14.4825
-3.9	-14.56
-4	-14.6225
-4.1	-14.685
-4.2	-14.7375
-4.3	-14.79
-4.4	-14.845
-4.5	-14.9
-4.6	-14.9525
-4.7	-15.005
-4.8	-15.0525
-4.9	-15.1
-5	-15.15
-5.1	-15.1995
-5.2	-15.2445
-5.3	-15.2895
-5.4	-15.3345
-5.5	-15.36857
-5.6	-15.30429
-5.7	-15.24
-5.8	-15.21632
-5.9	-15.195
-6	-15.195
-6.1	-15.1965
-6.2	-15.2115
-6.3	-15.22684
-6.4	-15.24526
-6.5	-15.2845
-6.6	-15.407
-6.7	-15.525
-6.8	-15.625
-6.9	-15.721
-7	-15.801
-7.1	-15.879
-7.2	-15.949
-7.3	-16.0175
-7.4	-16.08
-7.5	-16.1435
-7.6	-16.211
-7.7	-16.2785
-7.8	-16.346
-7.9	-16.4125
-8	-16.475
-8.1	-16.51976
-8.2	-16.49357
-8.3	-16.46929
-8.4	-16.46214
-8.5	-16.455
-8.6	-16.475
-8.7	-16.495
-8.8	-16.5275
-8.9	-16.56
-9	-16.5525
-9.1	-16.545
-9.2	-16.6275
-9.3	-16.71
-9.4	-16.8225
-9.5	-16.935
-9.6	-17.0175
-9.7	-17.1
-9.8	-17.1775
-9.9	-17.255
-10	-17.365
-10.1	-17.475
-10.2	-17.6025
-10.3	-17.73
-10.4	-17.79842
-10.5	-17.8675
-10.6	-17.9425
-10.7	-18.01975
-10.8	-18.11725
-10.9	-18.21447
-11	-18.30921
-11.1	-18.3965
-11.2	-18.454
-11.3	-18.52381
-11.4	-18.64286
-11.5	-18.75974
-11.6	-18.85711
-11.7	-18.95262
-11.8	-19.04071
-11.9	-19.13105
-12	-19.24158
-12.1	-19.35238
-12.2	-19.46429
-12.3	-19.5735
-12.4	-19.6585
-12.5	-19.7475
-12.6	-19.8725
-12.7	-19.99762
-12.8	-20.12381
-12.9	-20.25
-13	-20.3225
-13.1	-20.395
-13.2	-20.4775
-13.3	-20.56
-13.4	-20.6925
-13.5	-20.825
-13.6	-20.9275
-13.7	-21.03
-13.8	-21.115
-13.9	-21.2
-14	-21.32105
-14.1	-21.44175
-14.2	-21.55925
-14.3	-21.67325
-14.4	-21.75575
-14.5	-21.83975
-14.6	-21.93725
-14.7	-22.0325
-14.8	-22.1075
-14.9	-22.18675
-15	-22.30425
-15.1	-22.42025
-15.2	-22.52275
-15.3	-22.62625
-15.4	-22.73875
-15.5	-22.85048
-15.6	-22.95524
-15.7	-23.06
-15.8	-23.19684
-15.9	-23.329
-16	-23.419
-16.1	-23.512
-16.2	-23.632
-16.3	-23.749
-16.4	-23.839
-16.5	-23.93075
-16.6	-24.03825
-16.7	-24.1435
-16.8	-24.2285
-16.9	-24.315
-17	-24.415
-17.1	-24.51119
-17.2	-24.59214
-17.3	-24.676
-17.4	-24.786
-17.5	-24.896
-17.6	-25.006
-17.7	-25.117
-17.8	-25.237
-17.9	-25.35625
-18	-25.46875
-18.1	-25.58075
-18.2	-25.68825
-18.3	-25.793
-18.4	-25.873
-18.5	-25.95025
-18.6	-26.00275
-18.7	-26.0545
-18.8	-26.0995
-18.9	-26.14375
-19	-26.18125
-19.1	-26.21925
-19.2	-26.26175
-19.3	-26.30475
-19.4	-26.35225
-19.5	-26.40025
-19.6	-26.45275
-19.7	-26.50595
-19.8	-26.56548
-19.9	-26.625
-20	-26.69
-20.1	-26.755
-20.2	-26.81
-20.3	-26.865
-20.4	-26.9275
-20.5	-26.99
-20.6	-27.08
-20.7	-27.17
-20.8	-27.2525
-20.9	-27.335
-21	-27.4375
-21.1	-27.54
-21.2	-27.6475
-21.3	-27.755
-21.4	-27.86
-21.5	-27.965
-21.6	-28.05711
-21.7	-28.14875
-21.8	-28.23625
-21.9	-28.3235
-22	-28.4085
-22.1	-28.49275
-22.2	-28.57025
-22.3	-28.6455
-22.4	-28.7005
-22.5	-28.35955
-22.4	-28.07306
-22.3	-27.70371
-22.2	-27.33435
-22.1	-26.965
-22	-26.51083
-21.9	-26.05667
-21.8	-25.6025
-21.7	-25.13718
-21.6	-24.65513
-21.5	-24.17308
-21.4	-23.69103
-21.3	-23.17179
-21.2	-22.61538
-21.1	-22.05897
-21	-21.50256
-20.9	-20.95162
-20.8	-20.40432
-20.7	-19.85703
-20.6	-19.30973
-20.5	-18.715
-20.4	-18.115
-20.3	-17.515
-20.2	-16.92145
-20.1	-16.33435
-20	-15.74726
-19.9	-15.16654
-19.8	-14.59538
-19.7	-14.02423
-19.6	-13.4387
-19.5	-12.84957
-19.4	-12.265
-19.3	-11.685
-19.2	-11.12147
-19.1	-10.57441
-19	-10.01167
-18.9	-9.477
-18.8	-9.017
-18.7	-8.59167
-18.6	-8.18857
-18.5	-7.81714
-18.4	-7.54094
-18.3	-7.28
-18.2	-7.03
-18.1	-6.81889
-18	-6.62444
-17.9	-6.45
-17.8	-6.27825
-17.7	-6.11075
-17.6	-5.94524
-17.5	-5.79762
-17.4	-5.65
-17.3	-5.49762
-17.2	-5.34524
-17.1	-5.195
-17	-5.045
-16.9	-4.90614
-16.8	-4.77205
-16.7	-4.66068
-16.6	-4.57205
-16.5	-4.48357
-16.4	-4.39548
-16.3	-4.31182
-16.2	-4.24591
-16.1	-4.18
-16	-4.1419
-15.9	-4.10381
-15.8	-4.08286
-15.7	-4.06381
-15.6	-4.022
-15.5	-3.9745
-15.4	-3.927
-15.3	-3.8795
-15.2	-3.848
-15.1	-3.8205
-15	-3.76868
-14.9	-3.71079
-14.8	-3.64
-14.7	-3.56816
-14.6	-3.49974
-14.5	-3.43289
-14.4	-3.37237
-14.3	-3.31125
-14.2	-3.24875
-14.1	-3.18475
-14	-3.11725
-13.9	-3.05184
-13.8	-2.99132
-13.7	-2.935
-13.6	-2.885
-13.5	-2.83214
-13.4	-2.775
-13.3	-2.72
-13.2	-2.67
-13.1	-2.6215
-13	-2.5765
-12.9	-2.52929
-12.8	-2.4769
-12.7	-2.425
-12.6	-2.375
-12.5	-2.324
-12.4	-2.269
-12.3	-2.2165
-12.2	-2.174
-12.1	-2.131
-12	-2.086
-11.9	-2.041
-11.8	-1.996
-11.7	-1.9519
-11.6	-1.91143
-11.5	-1.87225
-11.4	-1.84475
-11.3	-1.81625
-11.2	-1.77875
-11.1	-1.74105
-11	-1.70158
-10.9	-1.66429
-10.8	-1.63571
-10.7	-1.60579
-10.6	-1.56368
-10.5	-1.524
-10.4	-1.494
-10.3	-1.4635
-10.2	-1.431
-10.1	-1.40024
-10	-1.37643
-9.9	-1.3515
-9.8	-1.3165
-9.7	-1.28325
-9.6	-1.26575
-9.5	-1.24575
-9.4	-1.20325
-9.3	-1.1645
-9.2	-1.1595
-9.1	-1.15105
-9	-1.11158
-8.9	-1.08
-8.8	-1.08
-8.7	-1.073
-8.6	-1.038
-8.5	-1.01
-8.4	-1.01
-8.3	-1.005
-8.2	-0.98
-8.1	-0.9585
-8	-0.951
-7.9	-0.94026
-7.8	-0.91658
-7.7	-0.89625
-7.6	-0.88375
-7.5	-0.87071
-7.4	-0.85643
-7.3	-0.841
-7.2	-0.821
-7.1	-0.803
-7	-0.793
-6.9	-0.781
-6.8	-0.761
-6.7	-0.74357
-6.6	-0.73643
-6.5	-0.728
-6.4	-0.708
-6.3	-0.68925
-6.2	-0.68175
-6.1	-0.673
-6	-0.653
-5.9	-0.63357
-5.8	-0.61929
-5.7	-0.605
-5.6	-0.58921
-5.5	-0.57325
-5.4	-0.55575
-5.3	-0.53875
-5.2	-0.52625
-5.1	-0.51275
-5	-0.49025
-4.9	-0.46925
-4.8	-0.46175
-4.7	-0.45237
-4.6	-0.42605
-4.5	-0.404
-4.4	-0.399
-4.3	-0.391
-4.2	-0.371
-4.1	-0.3535
-4	-0.346
-3.9	-0.3375
-3.8	-0.325
-3.7	-0.313
-3.6	-0.303
-3.5	-0.29132
-3.4	-0.27289
-3.3	-0.25929
-3.2	-0.2569
-3.1	-0.24921
-3	-0.22026
-2.9	-0.19714
-2.8	-0.18762
-2.7	-0.179
-2.6	-0.174
-2.5	-0.164
-2.4	-0.134
-2.3	-0.108
-2.2	-0.098
-2.1	-0.0875
-2	-0.075
-1.9	-0.059
-1.8	-0.029
-1.7	0.0015
-1.6	0.034
-1.5	0.069
-1.4	0.114
-1.3	0.163
-1.2	0.228
-1.1	0.29286
-1	0.35714
-0.9	0.42132
-0.8	0.48447
-0.7	0.5465
-0.6	0.604
-0.5	0.659
-0.4	0.704
-0.3	0.7485
-0.2	0.791
-0.1	0.8335
0	0.87921
0.1	0.92395
0.2	0.96868
0.3	1.01583
0.4	1.06861
0.5	1.11079
0.6	1.14237
0.7	1.17833
0.8	1.21722
0.9	1.25658
1	1.29605
1.1	1.31895
1.2	1.34
1.3	1.365
1.4	1.39
1.5	1.445
1.6	1.5
1.7	1.5225
1.8	1.545
1.9	1.5725
2	1.6
2.1	1.64762
2.2	1.69524
2.3	1.72475
2.4	1.75225
2.5	1.7865
2.6	1.8215
2.7	1.855
2.8	1.88833
2.9	1.925
3	1.9625
3.1	1.988
3.2	2.0105
3.3	2.04929
3.4	2.09214
3.5	2.12425
3.6	2.15175
3.7	2.19325
3.8	2.24075
3.9	2.28825
4	2.33575
4.1	2.39375
4.2	2.45625
4.3	2.51525
4.4	2.57275
4.5	2.625
4.6	2.675
4.7	2.73237
4.8	2.79289
4.9	2.849
5	2.904
5.1	2.961
5.2	3.0185
5.3	3.074
5.4	3.129
5.5	3.192
5.6	3.257
5.7	3.322
5.8	3.387
5.9	3.45
6	3.5125
6.1	3.575
6.2	3.6375
6.3	3.702
6.4	3.767
6.5	3.838
6.6	3.9105
6.7	3.983
6.8	4.0555
6.9	4.126
7	4.196
7.1	4.264
7.2	4.3315
7.3	4.403
7.4	4.4755
7.5	4.548
7.6	4.6205
7.7	4.687
7.8	4.752
7.9	4.827
8	4.9045
8.1	4.976
8.2	5.046
8.3	5.122
8.4	5.1995
8.5	5.285
8.6	5.3725
8.7	5.47
8.8	5.57
8.9	5.676
9	5.7835
9.1	5.897
9.2	6.012
9.3	6.131
9.4	6.251
9.5	6.381
9.6	6.5135
9.7	6.636
9.8	6.756
9.9	6.888
10	7.023
10.1	7.144
10.2	7.2615
10.3	7.359
10.4	7.4515
10.5	7.54579
10.6	7.64053
10.7	7.7175
10.8	7.7925
10.9	7.863
11	7.933
11.1	8.01875
11.2	8.10625
11.3	8.20275
11.4	8.30025
11.5	8.40643
11.6	8.51357
11.7	8.633
11.8	8.7555
11.9	8.86
12	8.96
12.1	9.0581
12.2	9.15571
12.3	9.24975
12.4	9.34225
12.5	9.433
12.6	9.523
12.7	9.613
12.8	9.703
12.9	9.8035
13	9.9085
13.1	10.031
13.2	10.161
13.3	10.30684
13.4	10.45947
13.5	10.604
13.6	10.7465
13.7	10.897
13.8	11.0495
13.9	11.19
14	11.3275
14.1	11.451
14.2	11.571
14.3	11.691
14.4	11.811
14.5	11.927
14.6	12.042
14.7	12.161
14.8	12.281
14.9	12.415
15	12.5525
15.1	12.684
15.2	12.814
15.3	12.95
15.4	13.0875
15.5	13.221
15.6	13.3535
15.7	13.474
15.8	13.5915
15.9	13.717
16	13.8445
16.1	13.95
16.2	14.05
16.3	14.15737
16.4	14.26789
16.5	14.38
16.6	14.4925
16.7	14.589
16.8	14.6815
16.9	13.83
16.8	13.225
16.7	12.50357
16.6	11.78214
16.5	11.04824
16.4	10.26441
16.3	9.48059
16.2	8.69676
16.1	7.89657
16	7.09229
15.9	6.288
15.8	5.48986
15.7	4.70608
15.6	3.9223
15.5	3.13851
15.4	2.4175
15.3	1.73833
15.2	1.05917
15.1	0.38
15	-0.13618
14.9	-0.65235
14.8	-1.16853
14.7	-1.62438
14.6	-2.04
14.5	-2.45563
14.4	-2.8181
14.3	-3.10086
14.2	-3.38362
14.1	-3.61731
14	-3.80192
13.9	-3.98654
13.8	-4.09909
13.7	-4.20364
13.6	-4.277
13.5	-4.337
13.4	-4.3725
13.3	-4.3975
13.2	-4.43656
13.1	-4.482
13	-4.53867
12.9	-4.60714
12.8	-4.67
12.7	-4.72
12.6	-4.79
12.5	-4.85625
12.4	-4.91875
12.3	-4.965
12.2	-5.00972
12.1	-5.05694
12	-5.10263
11.9	-5.14474
11.8	-5.183
11.7	-5.2155
11.6	-5.24643
11.5	-5.275
11.4	-5.30114
11.3	-5.32159
11.2	-5.34214
11.1	-5.36357
11	-5.385
10.9	-5.40545
10.8	-5.42591
10.7	-5.44636
10.6	-5.46682
10.5	-5.49136
10.4	-5.51864
10.3	-5.54955
10.2	-5.58591
10.1	-5.62119
10	-5.65214
9.9	-5.68333
9.8	-5.71667
9.7	-5.75
9.6	-5.78095
9.5	-5.8119
9.4	-5.84425
9.3	-5.87675
9.2	-5.90025
9.1	-5.92275
9	-5.95105
8.9	-5.98
8.8	-6.00632
8.7	-6.03237
8.6	-6.05605
8.5	-6.07921
8.4	-6.10026
8.3	-6.12053
8.2	-6.13895
8.1	-6.156
8	-6.171
7.9	-6.18737
7.8	-6.20579
7.7	-6.22375
7.6	-6.24125
7.5	-6.25921
7.4	-6.27763
7.3	-6.29643
7.2	-6.31548
7.1	-6.33625
7	-6.35875
6.9	-6.38
6.8	-6.4
6.7	-6.42
6.6	-6.44
6.5	-6.46
6.4	-6.48
6.3	-6.49833
6.2	-6.515
6.1	-6.531
6	-6.546
5.9	-6.561
5.8	-6.576
5.7	-6.59167
5.6	-6.60833
5.5	-6.62525
5.4	-6.64275
5.3	-6.6595
5.2	-6.6745
5.1	-6.6895
5	-6.7045
4.9	-6.72025
4.8	-6.73775
4.7	-6.7545
4.6	-6.7695
4.5	-6.7845
4.4	-6.7995
4.3	-6.81375
4.2	-6.82625
4.1	-6.83974
4	-6.85553
3.9	-6.87
3.8	-6.8825
3.7	-6.895
3.6	-6.9075
3.5	-6.92
3.4	-6.9325
3.3	-6.946
3.2	-6.961
3.1	-6.975
3	-6.9875
2.9	-7
2.8	-7.0125
2.7	-7.02632
2.6	-7.04211
2.5	-7.05714
2.4	-7.07143
2.3	-7.085
2.2	-7.0975
2.1	-7.111
2	-7.126
1.9	-7.144
1.8	-7.1665
1.7	-7.189
1.6	-7.2115
1.5	-7.23548
1.4	-7.26167
1.3	-7.2875
1.2	-7.3125
1.1	-7.33789
1	-7.36421
0.9	-7.388
0.8	-7.408
0.7	-7.427
0.6	-7.4445
0.5	-7.464
0.4	-7.4865
0.3	-7.51
0.2	-7.535
0.1	-7.563
0	-7.5955
-0.1	-7.628
-0.2	-7.6605
-0.3	-7.692
-0.4	-7.722
-0.5	-7.755
-0.6	-7.7925
-0.7	-7.828
-0.8	-7.8605
-0.9	-7.89333
-1	-7.92667
-1.1	-7.95675
-1.2	-7.97925
-1.3	-8.00625
-1.4	-8.04375
-1.5	-8.0805
-1.6	-8.1155
-1.7	-8.14789
-1.8	-8.17421
-1.9	-8.202
-2	-8.232
-2.1	-8.267
-2.2	-8.3095
-2.3	-8.345
-2.4	-8.37
-2.5	-8.392
-2.6	-8.4095
-2.7	-8.434
-2.8	-8.469
-2.9	-8.50429
-3	-8.54
-3.1	-8.5695
-3.2	-8.5845
-3.3	-8.5995
-3.4	-8.6145
-3.5	-8.6385
-3.6	-8.6835
-3.7	-8.72475
-3.8	-8.75725
-3.9	-8.786
-4	-8.806
-4.1	-8.826
-4.2	-8.846
-4.3	-8.87275
-4.4	-8.91525
-4.5	-8.9555
-4.6	-8.9905
-4.7	-9.024
-4.8	-9.054
-4.9	-9.07575
-5	-9.07825
-5.1	-9.09425
-5.2	-9.14175
-5.3	-9.1855
-5.4	-9.2205
-5.5	-9.2555
-5.6	-9.2905
-5.7	-9.32175
-5.8	-9.34425
-5.9	-9.3675
-6	-9.3925
-6.1	-9.42105
-6.2	-9.45789
-6.3	-9.493
-6.4	-9.5255
-6.5	-9.55974
-6.6	-9.59658
-6.7	-9.63375
-6.8	-9.67125
-6.9	-9.69875
-7	-9.71625
-7.1	-9.73875
-7.2	-9.76625
-7.3	-9.795
-7.4	-9.825
-7.5	-9.85625
-7.6	-9.88875
-7.7	-9.89667
-7.8	-9.88
-7.9	-9.893
-8	-9.9505
-8.1	-10.009
-8.2	-10.069
-8.3	-10.1231
-8.4	-10.16833
-8.5	-10.2135
-8.6	-10.2585
-8.7	-10.299
-8.8	-10.329
-8.9	-10.35929
-9	-10.39024
-9.1	-10.422
-9.2	-10.457
-9.3	-10.4935
-9.4	-10.536
-9.5	-10.578
-9.6	-10.618
-9.7	-10.66842
-9.8	-10.76053
-9.9	-10.855
-10	-10.955
-10.1	-11.037
-10.2	-11.077
-10.3	-11.1095
-10.4	-11.1245
-10.5	-11.14684
-10.6	-11.18632
-10.7	-11.228
-10.8	-11.273
-10.9	-11.321
-11	-11.3735
-11.1	-11.416
-11.2	-11.4435
-11.3	-11.488
-11.4	-11.558
-11.5	-11.623
-11.6	-11.6805
-11.7	-11.722
-11.8	-11.7395
-11.9	-11.768
-12	-11.813
-12.1	-11.865
-12.2	-11.9275
-12.3	-12.001
-12.4	-12.091
-12.5	-12.177
-12.6	-12.257
-12.7	-12.34881
-12.8	-12.45833
-12.9	-12.5635
-13	-12.6585
-13.1	-12.74525
-13.2	-12.81275
-13.3	-12.884
-13.4	-12.964
-13.5	-13.04025
-13.6	-13.10775
-13.7	-13.17675
-13.8	-13.24925
-13.9	-13.32325
-14	-13.40075
-14.1	-13.485
-14.2	-13.585
-14.3	-13.671
-14.4	-13.736
-14.5	-13.811
-14.6	-13.901
-14.7	-13.982
-14.8	-14.0495
-14.9	-14.119
-15	-14.1915
-15.1	-14.26071
-15.2	-14.325
-15.3	-14.3985
-15.4	-14.4935
-15.5	-14.57875
-15.6	-14.64125
-15.7	-14.71125
-15.8	-14.79875
-15.9	-14.884
-16	-14.964
-16.1	-15.04775
-16.2	-15.14025
-16.3	-15.23725
-16.4	-15.34475
-16.5	-15.46026
-16.6	-15.59447
-16.7	-15.725
-16.8	-15.85
-16.9	-16.15318
-16.8	-15.91227
-16.7	-15.63
-16.6	-15.33
-16.5	-15.03
-16.4	-14.695
-16.3	-14.33667
-16.2	-13.97833
-16.1	-13.62
-16	-13.19179
-15.9	-12.76359
-15.8	-12.33538
-15.7	-11.90705
-15.6	-11.47756
-15.5	-11.04808
-15.4	-10.61859
-15.3	-10.19716
-15.2	-9.80797
-15.1	-9.41878
-15	-9.02959
-14.9	-8.63576
-14.8	-8.23727
-14.7	-7.83879
-14.6	-7.458
-14.5	-7.148
-14.4	-6.838
-14.3	-6.53769
-14.2	-6.27615
-14.1	-6.01462
-14	-5.78217
-13.9	-5.56913
-13.8	-5.3705
-13.7	-5.2055
-13.6	-5.04676
-13.5	-4.90265
-13.4	-4.78875
-13.3	-4.695
-13.2	-4.62833
-13.1	-4.56643
-13	-4.51367
-12.9	-4.50033
-12.8	-4.489
-12.7	-4.47781
-12.6	-4.45594
-12.5	-4.42556
-12.4	-4.38667
-12.3	-4.35167
-12.2	-4.31833
-12.1	-4.28125
-12	-4.24375
-11.9	-4.21
-11.8	-4.17667
-11.7	-4.14714
-11.6	-4.11857
-11.5	-4.09409
-11.4	-4.07136
-11.3	-4.05091
-11.2	-4.03273
-11.1	-4.01455
-11	-3.99636
-10.9	-3.97864
-10.8	-3.965
-10.7	-3.95136
-10.6	-3.93929
-10.5	-3.92738
-10.4	-3.91929
-10.3	-3.91214
-10.2	-3.905
-10.1	-3.89786
-10	-3.889
-9.9	-3.879
-9.8	-3.8705
-9.7	-3.863
-9.6	-3.854
-9.5	-3.844
-9.4	-3.83053
-9.3	-3.81474
-9.2	-3.80079
-9.1	-3.78763
-9	-3.77237
-8.9	-3.75658
-8.8	-3.74375
-8.7	-3.73125
-8.6	-3.71816
-8.5	-3.705
-8.4	-3.69184
-8.3	-3.67875
-8.2	-3.66625
-8.1	-3.6535
-8	-3.6385
-7.9	-3.6235
-7.8	-3.6085
-7.7	-3.59325
-7.6	-3.57575
-7.5	-3.558
-7.4	-3.538
-7.3	-3.518
-7.2	-3.498
-7.1	-3.4781
-7	-3.45905
-6.9	-3.44
-6.8	-3.42
-6.7	-3.4
-6.6	-3.37857
-6.5	-3.35714
-6.4	-3.33786
-6.3	-3.31881
-6.2	-3.299
-6.1	-3.279
-6	-3.259
-5.9	-3.239
-5.8	-3.219
-5.7	-3.199
-5.6	-3.181
-5.5	-3.1635
-5.4	-3.144
-5.3	-3.124
-5.2	-3.104
-5.1	-3.084
-5	-3.066
-4.9	-3.0485
-4.8	-3.02816
-4.7	-3.00711
-4.6	-2.98475
-4.5	-2.96225
-4.4	-2.93975
-4.3	-2.91725
-4.2	-2.88895
-4.1	-2.86
-4	-2.835
-3.9	-2.81
-3.8	-2.7775
-3.7	-2.745
-3.6	-2.72
-3.5	-2.695
-3.4	-2.67
-3.3	-2.645
-3.2	-2.625
-3.1	-2.605
-3	-2.58
-2.9	-2.555
-2.8	-2.545
-2.7	-2.535
-2.6	-2.5125
-2.5	-2.49
-2.4	-2.475
-2.3	-2.46
-2.2	-2.45048
-2.1	-2.44095
-2	-2.41975
-1.9	-2.39725
-1.8	-2.37605
-1.7	-2.355
-1.6	-2.34071
-1.5	-2.32643
-1.4	-2.30475
-1.3	-2.28225
-1.2	-2.262
-1.1	-2.242
-1	-2.22425
-0.9	-2.20675
-0.8	-2.187
-0.7	-2.167
-0.6	-2.147
-0.5	-2.127
-0.4	-2.1025
-0.3	-2.0775
-0.2	-2.057
-0.1	-2.037
0	-2.01105
0.1	-1.98737
0.2	-1.96368
0.3	-1.94
0.4	-1.915
0.5	-1.89
0.6	-1.86
0.7	-1.83
0.8	-1.8025
0.9	-1.775
1	-1.74643
1.1	-1.71786
1.2	-1.6835
1.3	-1.6485
1.4	-1.6135
1.5	-1.5785
1.6	-1.5435
1.7	-1.5085
1.8	-1.47125
1.9	-1.43375
2	-1.39625
2.1	-1.35875
2.2	-1.319
2.3	-1.279
2.4	-1.23225
